year,electorate,party,ordinary_special,before_onday,local_overseas,votes
2002,Rotorua,NMP,ordinary,normal,local,1
2002,Rotorua,NMP,special,normal,local,0
2002,Rotorua,NMP,ordinary,advanced,local,0
2002,Rotorua,NMP,special,advanced,local,0
2002,Rotorua,NMP,special,advanced,overseas,0
2002,Rotorua,NZ First,ordinary,normal,local,4020
2002,Rotorua,NZ First,special,normal,local,315
2002,Rotorua,NZ First,ordinary,advanced,local,303
2002,Rotorua,NZ First,special,advanced,local,33
2002,Rotorua,NZ First,special,advanced,overseas,6
2002,Rotorua,OneNZ Party,ordinary,normal,local,14
2002,Rotorua,OneNZ Party,special,normal,local,1
2002,Rotorua,OneNZ Party,ordinary,advanced,local,3
2002,Rotorua,OneNZ Party,special,advanced,local,1
2002,Rotorua,OneNZ Party,special,advanced,overseas,0
2002,Rotorua,Outdoor Rec. NZ,ordinary,normal,local,681
2002,Rotorua,Outdoor Rec. NZ,special,normal,local,57
2002,Rotorua,Outdoor Rec. NZ,ordinary,advanced,local,46
2002,Rotorua,Outdoor Rec. NZ,special,advanced,local,4
2002,Rotorua,Outdoor Rec. NZ,special,advanced,overseas,3
2002,Rotorua,Progressive Coalition,ordinary,normal,local,390
2002,Rotorua,Progressive Coalition,special,normal,local,29
2002,Rotorua,Progressive Coalition,ordinary,advanced,local,17
2002,Rotorua,Progressive Coalition,special,advanced,local,3
2002,Rotorua,Progressive Coalition,special,advanced,overseas,3
2002,Rotorua,United Future,ordinary,normal,local,1760
2002,Rotorua,United Future,special,normal,local,122
2002,Rotorua,United Future,ordinary,advanced,local,123
2002,Rotorua,United Future,special,advanced,local,8
2002,Rotorua,United Future,special,advanced,overseas,1
2002,Tamaki,ACT,ordinary,normal,local,4340
2002,Tamaki,ACT,special,normal,local,500
2002,Tamaki,ACT,ordinary,advanced,local,360
2002,Tamaki,ACT,special,advanced,local,38
2002,Tamaki,ACT,special,advanced,overseas,90
2002,Tamaki,Alliance,ordinary,normal,local,204
2002,Tamaki,Alliance,special,normal,local,43
2002,Tamaki,Alliance,ordinary,advanced,local,9
2002,Tamaki,Alliance,special,advanced,local,2
2002,Tamaki,Alliance,special,advanced,overseas,2
2002,Tamaki,Christian Heritage,ordinary,normal,local,166
2002,Tamaki,Christian Heritage,special,normal,local,25
2002,Tamaki,Christian Heritage,ordinary,advanced,local,6
2002,Tamaki,Christian Heritage,special,advanced,local,0
2002,Tamaki,Christian Heritage,special,advanced,overseas,3
2002,Tamaki,Green Party,ordinary,normal,local,1217
2002,Tamaki,Green Party,special,normal,local,242
2002,Tamaki,Green Party,ordinary,advanced,local,64
2002,Tamaki,Green Party,special,advanced,local,12
2002,Tamaki,Green Party,special,advanced,overseas,38
2002,Tamaki,Labour Party,ordinary,normal,local,9230
2002,Tamaki,Labour Party,special,normal,local,1451
2002,Tamaki,Labour Party,ordinary,advanced,local,386
2002,Tamaki,Labour Party,special,advanced,local,87
2002,Tamaki,Labour Party,special,advanced,overseas,135
2002,Tamaki,Legalise Cannabis,ordinary,normal,local,66
2002,Tamaki,Legalise Cannabis,special,normal,local,17
2002,Tamaki,Legalise Cannabis,ordinary,advanced,local,0
2002,Tamaki,Legalise Cannabis,special,advanced,local,0
2002,Tamaki,Legalise Cannabis,special,advanced,overseas,0
2002,Tamaki,Mana Maori,ordinary,normal,local,1
2002,Tamaki,Mana Maori,special,normal,local,4
2002,Tamaki,Mana Maori,ordinary,advanced,local,0
2002,Tamaki,Mana Maori,special,advanced,local,0
2002,Tamaki,Mana Maori,special,advanced,overseas,0
2002,Tamaki,National Party,ordinary,normal,local,7484
2002,Tamaki,National Party,special,normal,local,946
2002,Tamaki,National Party,ordinary,advanced,local,418
2002,Tamaki,National Party,special,advanced,local,61
2002,Tamaki,National Party,special,advanced,overseas,144
2002,Tamaki,NMP,ordinary,normal,local,5
2002,Tamaki,NMP,special,normal,local,0
2002,Tamaki,NMP,ordinary,advanced,local,0
2002,Tamaki,NMP,special,advanced,local,0
2002,Tamaki,NMP,special,advanced,overseas,0
2002,Tamaki,NZ First,ordinary,normal,local,2303
2002,Tamaki,NZ First,special,normal,local,281
2002,Tamaki,NZ First,ordinary,advanced,local,120
2002,Tamaki,NZ First,special,advanced,local,16
2002,Tamaki,NZ First,special,advanced,overseas,18
2002,Tamaki,OneNZ Party,ordinary,normal,local,9
2002,Tamaki,OneNZ Party,special,normal,local,1
2002,Tamaki,OneNZ Party,ordinary,advanced,local,1
2002,Tamaki,OneNZ Party,special,advanced,local,1
2002,Tamaki,OneNZ Party,special,advanced,overseas,1
2002,Tamaki,Outdoor Rec. NZ,ordinary,normal,local,89
2002,Tamaki,Outdoor Rec. NZ,special,normal,local,12
2002,Tamaki,Outdoor Rec. NZ,ordinary,advanced,local,6
2002,Tamaki,Outdoor Rec. NZ,special,advanced,local,1
2002,Tamaki,Outdoor Rec. NZ,special,advanced,overseas,2
2002,Tamaki,Progressive Coalition,ordinary,normal,local,277
2002,Tamaki,Progressive Coalition,special,normal,local,35
2002,Tamaki,Progressive Coalition,ordinary,advanced,local,3
2002,Tamaki,Progressive Coalition,special,advanced,local,0
2002,Tamaki,Progressive Coalition,special,advanced,overseas,1
2002,Tamaki,United Future,ordinary,normal,local,1809
2002,Tamaki,United Future,special,normal,local,223
2002,Tamaki,United Future,ordinary,advanced,local,103
2002,Tamaki,United Future,special,advanced,local,10
2002,Tamaki,United Future,special,advanced,overseas,8
2002,Taranaki-King Country,ACT,ordinary,normal,local,1966
2002,Taranaki-King Country,ACT,special,normal,local,162
2002,Taranaki-King Country,ACT,ordinary,advanced,local,107
2002,Taranaki-King Country,ACT,special,advanced,local,19
2002,Taranaki-King Country,ACT,special,advanced,overseas,11
2002,Taranaki-King Country,Alliance,ordinary,normal,local,190
2002,Taranaki-King Country,Alliance,special,normal,local,20
2002,Taranaki-King Country,Alliance,ordinary,advanced,local,3
2002,Taranaki-King Country,Alliance,special,advanced,local,0
2002,Taranaki-King Country,Alliance,special,advanced,overseas,0
2002,Taranaki-King Country,Christian Heritage,ordinary,normal,local,444
2002,Taranaki-King Country,Christian Heritage,special,normal,local,35
2002,Taranaki-King Country,Christian Heritage,ordinary,advanced,local,33
2002,Taranaki-King Country,Christian Heritage,special,advanced,local,10
2002,Taranaki-King Country,Christian Heritage,special,advanced,overseas,6
2002,Taranaki-King Country,Green Party,ordinary,normal,local,1180
2002,Taranaki-King Country,Green Party,special,normal,local,186
2002,Taranaki-King Country,Green Party,ordinary,advanced,local,29
2002,Taranaki-King Country,Green Party,special,advanced,local,16
2002,Taranaki-King Country,Green Party,special,advanced,overseas,8
2002,Taranaki-King Country,Labour Party,ordinary,normal,local,6719
2002,Taranaki-King Country,Labour Party,special,normal,local,516
2002,Taranaki-King Country,Labour Party,ordinary,advanced,local,364
2002,Taranaki-King Country,Labour Party,special,advanced,local,76
2002,Taranaki-King Country,Labour Party,special,advanced,overseas,26
2002,Taranaki-King Country,Legalise Cannabis,ordinary,normal,local,86
2002,Taranaki-King Country,Legalise Cannabis,special,normal,local,23
2002,Taranaki-King Country,Legalise Cannabis,ordinary,advanced,local,2
2002,Taranaki-King Country,Legalise Cannabis,special,advanced,local,3
2002,Taranaki-King Country,Legalise Cannabis,special,advanced,overseas,0
2002,Taranaki-King Country,Mana Maori,ordinary,normal,local,10
2002,Taranaki-King Country,Mana Maori,special,normal,local,5
2002,Taranaki-King Country,Mana Maori,ordinary,advanced,local,0
2002,Taranaki-King Country,Mana Maori,special,advanced,local,1
2002,Taranaki-King Country,Mana Maori,special,advanced,overseas,0
2002,Taranaki-King Country,National Party,ordinary,normal,local,7977
2002,Taranaki-King Country,National Party,special,normal,local,619
2002,Taranaki-King Country,National Party,ordinary,advanced,local,454
2002,Taranaki-King Country,National Party,special,advanced,local,112
2002,Taranaki-King Country,National Party,special,advanced,overseas,37
2002,Taranaki-King Country,NMP,ordinary,normal,local,5
2002,Taranaki-King Country,NMP,special,normal,local,0
2002,Taranaki-King Country,NMP,ordinary,advanced,local,0
2002,Taranaki-King Country,NMP,special,advanced,local,0
2002,Taranaki-King Country,NMP,special,advanced,overseas,0
2002,Taranaki-King Country,NZ First,ordinary,normal,local,3471
2002,Taranaki-King Country,NZ First,special,normal,local,204
2002,Taranaki-King Country,NZ First,ordinary,advanced,local,189
2002,Taranaki-King Country,NZ First,special,advanced,local,45
2002,Taranaki-King Country,NZ First,special,advanced,overseas,11
2002,Taranaki-King Country,OneNZ Party,ordinary,normal,local,14
2002,Taranaki-King Country,OneNZ Party,special,normal,local,2
2002,Taranaki-King Country,OneNZ Party,ordinary,advanced,local,1
2002,Taranaki-King Country,OneNZ Party,special,advanced,local,0
2002,Taranaki-King Country,OneNZ Party,special,advanced,overseas,0
2002,Taranaki-King Country,Outdoor Rec. NZ,ordinary,normal,local,476
2002,Taranaki-King Country,Outdoor Rec. NZ,special,normal,local,43
2002,Taranaki-King Country,Outdoor Rec. NZ,ordinary,advanced,local,17
2002,Taranaki-King Country,Outdoor Rec. NZ,special,advanced,local,3
2002,Taranaki-King Country,Outdoor Rec. NZ,special,advanced,overseas,2
2002,Taranaki-King Country,Progressive Coalition,ordinary,normal,local,298
2002,Taranaki-King Country,Progressive Coalition,special,normal,local,14
2002,Taranaki-King Country,Progressive Coalition,ordinary,advanced,local,28
2002,Taranaki-King Country,Progressive Coalition,special,advanced,local,7
2002,Taranaki-King Country,Progressive Coalition,special,advanced,overseas,2
2002,Taranaki-King Country,United Future,ordinary,normal,local,1465
2002,Taranaki-King Country,United Future,special,normal,local,104
2002,Taranaki-King Country,United Future,ordinary,advanced,local,52
2002,Taranaki-King Country,United Future,special,advanced,local,24
2002,Taranaki-King Country,United Future,special,advanced,overseas,1
2002,Taupo,ACT,ordinary,normal,local,1438
2002,Taupo,ACT,special,normal,local,115
2002,Taupo,ACT,ordinary,advanced,local,117
2002,Taupo,ACT,special,advanced,local,20
2002,Taupo,ACT,special,advanced,overseas,10
2002,Taupo,Alliance,ordinary,normal,local,153
2002,Taupo,Alliance,special,normal,local,34
2002,Taupo,Alliance,ordinary,advanced,local,9
2002,Taupo,Alliance,special,advanced,local,1
2002,Taupo,Alliance,special,advanced,overseas,1
2002,Taupo,Christian Heritage,ordinary,normal,local,245
2002,Taupo,Christian Heritage,special,normal,local,28
2002,Taupo,Christian Heritage,ordinary,advanced,local,16
2002,Taupo,Christian Heritage,special,advanced,local,1
2002,Taupo,Christian Heritage,special,advanced,overseas,2
2002,Taupo,Green Party,ordinary,normal,local,1141
2002,Taupo,Green Party,special,normal,local,191
2002,Taupo,Green Party,ordinary,advanced,local,100
2002,Taupo,Green Party,special,advanced,local,18
2002,Taupo,Green Party,special,advanced,overseas,17
2002,Taupo,Labour Party,ordinary,normal,local,9045
2002,Taupo,Labour Party,special,normal,local,815
2002,Taupo,Labour Party,ordinary,advanced,local,771
2002,Taupo,Labour Party,special,advanced,local,100
2002,Taupo,Labour Party,special,advanced,overseas,44
2002,Taupo,Legalise Cannabis,ordinary,normal,local,108
2002,Taupo,Legalise Cannabis,special,normal,local,22
2002,Taupo,Legalise Cannabis,ordinary,advanced,local,5
2002,Taupo,Legalise Cannabis,special,advanced,local,2
2002,Taupo,Legalise Cannabis,special,advanced,overseas,0
2002,Taupo,Mana Maori,ordinary,normal,local,16
2002,Taupo,Mana Maori,special,normal,local,3
2002,Taupo,Mana Maori,ordinary,advanced,local,0
2002,Taupo,Mana Maori,special,advanced,local,0
2002,Taupo,Mana Maori,special,advanced,overseas,0
2002,Taupo,National Party,ordinary,normal,local,4926
2002,Taupo,National Party,special,normal,local,503
2002,Taupo,National Party,ordinary,advanced,local,426
2002,Taupo,National Party,special,advanced,local,64
2002,Taupo,National Party,special,advanced,overseas,42
2002,Taupo,NMP,ordinary,normal,local,1
2002,Taupo,NMP,special,normal,local,0
2002,Taupo,NMP,ordinary,advanced,local,0
2002,Taupo,NMP,special,advanced,local,0
2002,Taupo,NMP,special,advanced,overseas,0
2002,Taupo,NZ First,ordinary,normal,local,3109
2002,Taupo,NZ First,special,normal,local,210
2002,Taupo,NZ First,ordinary,advanced,local,267
2002,Taupo,NZ First,special,advanced,local,35
2002,Taupo,NZ First,special,advanced,overseas,8
2002,Taupo,OneNZ Party,ordinary,normal,local,12
2002,Taupo,OneNZ Party,special,normal,local,0
2002,Taupo,OneNZ Party,ordinary,advanced,local,1
2002,Taupo,OneNZ Party,special,advanced,local,0
2002,Taupo,OneNZ Party,special,advanced,overseas,0
2002,Taupo,Outdoor Rec. NZ,ordinary,normal,local,895
2002,Taupo,Outdoor Rec. NZ,special,normal,local,75
2002,Taupo,Outdoor Rec. NZ,ordinary,advanced,local,88
2002,Taupo,Outdoor Rec. NZ,special,advanced,local,14
2002,Taupo,Outdoor Rec. NZ,special,advanced,overseas,0
2002,Taupo,Progressive Coalition,ordinary,normal,local,362
2002,Taupo,Progressive Coalition,special,normal,local,29
2002,Taupo,Progressive Coalition,ordinary,advanced,local,27
2002,Taupo,Progressive Coalition,special,advanced,local,4
2002,Taupo,Progressive Coalition,special,advanced,overseas,1
2002,Taupo,United Future,ordinary,normal,local,1297
2002,Taupo,United Future,special,normal,local,111
2002,Taupo,United Future,ordinary,advanced,local,100
2002,Taupo,United Future,special,advanced,local,14
2002,Taupo,United Future,special,advanced,overseas,1
2002,Tauranga,ACT,ordinary,normal,local,1227
2002,Tauranga,ACT,special,normal,local,156
2002,Tauranga,ACT,ordinary,advanced,local,105
2002,Tauranga,ACT,special,advanced,local,13
2002,Tauranga,ACT,special,advanced,overseas,16
2002,Tauranga,Alliance,ordinary,normal,local,149
2002,Tauranga,Alliance,special,normal,local,36
2002,Tauranga,Alliance,ordinary,advanced,local,3
2002,Tauranga,Alliance,special,advanced,local,3
2002,Tauranga,Alliance,special,advanced,overseas,0
2002,Tauranga,Christian Heritage,ordinary,normal,local,280
2002,Tauranga,Christian Heritage,special,normal,local,40
2002,Tauranga,Christian Heritage,ordinary,advanced,local,17
2002,Tauranga,Christian Heritage,special,advanced,local,4
2002,Tauranga,Christian Heritage,special,advanced,overseas,1
2002,Tauranga,Green Party,ordinary,normal,local,1445
2002,Tauranga,Green Party,special,normal,local,305
2002,Tauranga,Green Party,ordinary,advanced,local,73
2002,Tauranga,Green Party,special,advanced,local,24
2002,Tauranga,Green Party,special,advanced,overseas,18
2002,Tauranga,Labour Party,ordinary,normal,local,8945
2002,Tauranga,Labour Party,special,normal,local,1045
2002,Tauranga,Labour Party,ordinary,advanced,local,432
2002,Tauranga,Labour Party,special,advanced,local,115
2002,Tauranga,Labour Party,special,advanced,overseas,71
2002,Tauranga,Legalise Cannabis,ordinary,normal,local,108
2002,Tauranga,Legalise Cannabis,special,normal,local,31
2002,Tauranga,Legalise Cannabis,ordinary,advanced,local,0
2002,Tauranga,Legalise Cannabis,special,advanced,local,1
2002,Tauranga,Legalise Cannabis,special,advanced,overseas,0
2002,Tauranga,Mana Maori,ordinary,normal,local,4
2002,Tauranga,Mana Maori,special,normal,local,7
2002,Tauranga,Mana Maori,ordinary,advanced,local,0
2002,Tauranga,Mana Maori,special,advanced,local,1
2002,Tauranga,Mana Maori,special,advanced,overseas,0
2002,Tauranga,National Party,ordinary,normal,local,6014
2002,Tauranga,National Party,special,normal,local,732
2002,Tauranga,National Party,ordinary,advanced,local,363
2002,Tauranga,National Party,special,advanced,local,72
2002,Tauranga,National Party,special,advanced,overseas,69
2002,Tauranga,NMP,ordinary,normal,local,5
2002,Tauranga,NMP,special,normal,local,0
2002,Tauranga,NMP,ordinary,advanced,local,0
2002,Tauranga,NMP,special,advanced,local,0
2002,Tauranga,NMP,special,advanced,overseas,0
2002,Tauranga,NZ First,ordinary,normal,local,6165
2002,Tauranga,NZ First,special,normal,local,588
2002,Tauranga,NZ First,ordinary,advanced,local,335
2002,Tauranga,NZ First,special,advanced,local,143
2002,Tauranga,NZ First,special,advanced,overseas,47
2002,Tauranga,OneNZ Party,ordinary,normal,local,23
2002,Tauranga,OneNZ Party,special,normal,local,4
2002,Tauranga,OneNZ Party,ordinary,advanced,local,0
2002,Tauranga,OneNZ Party,special,advanced,local,0
2002,Tauranga,OneNZ Party,special,advanced,overseas,0
2002,Tauranga,Outdoor Rec. NZ,ordinary,normal,local,279
2002,Tauranga,Outdoor Rec. NZ,special,normal,local,39
2002,Tauranga,Outdoor Rec. NZ,ordinary,advanced,local,18
2002,Tauranga,Outdoor Rec. NZ,special,advanced,local,0
2002,Tauranga,Outdoor Rec. NZ,special,advanced,overseas,1
2002,Tauranga,Progressive Coalition,ordinary,normal,local,229
2002,Tauranga,Progressive Coalition,special,normal,local,17
2002,Tauranga,Progressive Coalition,ordinary,advanced,local,10
2002,Tauranga,Progressive Coalition,special,advanced,local,4
2002,Tauranga,Progressive Coalition,special,advanced,overseas,2
2002,Tauranga,United Future,ordinary,normal,local,2728
2002,Tauranga,United Future,special,normal,local,254
2002,Tauranga,United Future,ordinary,advanced,local,140
2002,Tauranga,United Future,special,advanced,local,17
2002,Tauranga,United Future,special,advanced,overseas,16
2002,Te Atatu,ACT,ordinary,normal,local,1185
2002,Te Atatu,ACT,special,normal,local,127
2002,Te Atatu,ACT,ordinary,advanced,local,46
2002,Te Atatu,ACT,special,advanced,local,12
2002,Te Atatu,ACT,special,advanced,overseas,11
2002,Te Atatu,Alliance,ordinary,normal,local,524
2002,Te Atatu,Alliance,special,normal,local,71
2002,Te Atatu,Alliance,ordinary,advanced,local,13
2002,Te Atatu,Alliance,special,advanced,local,8
2002,Te Atatu,Alliance,special,advanced,overseas,2
2002,Te Atatu,Christian Heritage,ordinary,normal,local,382
2002,Te Atatu,Christian Heritage,special,normal,local,65
2002,Te Atatu,Christian Heritage,ordinary,advanced,local,15
